								
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA	
	17	7	2005	19:35	Warnbro (Australia)	Australia	Luz
	16	7	2005	23:30	Benbrook	EEUU	Luz
	16	7	2005	21:00	Interstate 70 (IN/OH border)	EEUU	Luz
	16	7	2005	18:00	Jersey County (UK/England)	Reino Unido	Luz
	16	7	2005	17:00	Weld County	EEUU	Luz
	16	7	2005	11:30	Benbrook	EEUU	Luz
	16	7	2005	3:00	Chaska	EEUU	Luz
	15	7	2005	22:45	Las Vegas	EEUU	Luz
	15	7	2005	22:00	West London (UK/England	Reino Unido	Luz
	15	7	2005	22:00	Salem	EEUU	Luz
	15	7	2005	22:00	Porter	EEUU	Luz
	15	7	2005	21:40	Owasso	EEUU	Luz
	15	7	2005	19:30	Temecula	EEUU	Luz
	15	7	2005	3:00	Fairfield	EEUU	Luz
	14	7	2005	23:00	Alma	EEUU	Luz
	14	7	2005	22:20	Phoenix	EEUU	Luz
	14	7	2005	1:45	Palmer Lake	EEUU	Luz
	14	7	2005	0:20	Palm Harbor (Clearwater)	EEUU	Luz
	13	7	2005	21:45	Bend	EEUU	Luz
	13	7	2005	10:50	Aurora	EEUU	Luz
	13	7	2005	2:00	Raleigh	EEUU	Luz
	13	7	2005	1:00	Longville	EEUU	Luz
	12	7	2005	20:10	Chandler	EEUU	Luz
	11	7	2005	23:30	Boise	EEUU	Luz
	11	7	2005	22:30	Fresno	EEUU	Luz
	11	7	2005	2:30	Valley Springs	EEUU	Luz
	11	7	2005	0:00	Middleburg Hts.	EEUU	Luz
	10	7	2005	23:45	Brook Park	EEUU	Luz
	10	7	2005	23:30	Brookpark	EEUU	Luz
	10	7	2005	23:00	Leroy Township	EEUU	Luz
	10	7	2005	22:30	Brick	EEUU	Luz
	10	7	2005	22:00	Danville	EEUU	Luz
	10	7	2005	21:55	Cleveland	EEUU	Luz
	10	7	2005	21:45	Brook Park	EEUU	Luz
	9	7	2005	23:30	Wilderness State Park	EEUU	Luz
	9	7	2005	23:11	Wilmington	EEUU	Luz
	9	7	2005	23:00	Holland	EEUU	Luz
	9	7	2005	22:45	Brook Park	EEUU	Luz
	9	7	2005	22:00	La Verne	EEUU	Luz
	9	7	2005	21:00	Brook Park (W. Cleveland)	EEUU	Luz
	9	7	2005	2:30	Eagle Point	EEUU	Luz
	9	7	2005	0:45	Owyhee River	EEUU	Luz
	8	7	2005	23:59	Toronto (Canada)	Canadá	Luz
	8	7	2005	23:15	Owatonna	EEUU	Luz
	6	7	2005	23:15	Plymouth (UK/England)	Reino Unido	Luz
	6	7	2005	23:00	Centerburg	EEUU	Luz
	6	7	2005	23:00	Rachel	EEUU	Luz
	6	7	2005	22:30	Richardson	EEUU	Luz
	6	7	2005	22:00	Scotts Valley	EEUU	Luz
	6	7	2005	20:00	Fresno	EEUU	Luz
	6	7	2005	3:00	Conway	EEUU	Luz
	6	7	2005	0:00	Brunswick (Mere Point Bay)	EEUU	Luz
	5	7	2005	21:15	Sargent	EEUU	Luz
	5	7	2005	3:10	Laurel	EEUU	Luz
	4	7	2005	23:00	Craigsville	EEUU	Luz
	4	7	2005	22:00	Queensbury	EEUU	Luz
	4	7	2005	21:45	Crosby	EEUU	Luz
	4	7	2005	21:03	Santee	EEUU	Luz
	4	7	2005	21:00	El Cajon	EEUU	Luz
	4	7	2005	20:45	Tulsa	EEUU	Luz
	4	7	2005	20:00	Altadena	EEUU	Luz
	4	7	2005	3:30	Columbia	EEUU	Luz
	4	7	2005	0:15	Belfair?	EEUU	Luz
	3	7	2005	23:45	Flintstone	EEUU	Luz
	3	7	2005	23:00	Underwood	EEUU	Luz
	3	7	2005	23:00	Woodburn	EEUU	Luz
	3	7	2005	21:45	Sultan	EEUU	Luz
	3	7	2005	1:10	Auburn	EEUU	Luz
	2	7	2005	23:00	Lowell	EEUU	Luz
	2	7	2005	0:30	Lawrence	EEUU	Luz
	1	7	2005	23:00	Bridlington (UK/England)	Reino Unido	Luz
	1	7	2005	19:56	West Seattle	EEUU	Luz
	1	7	2005	2:00	Portage La Prairie (Canada)	Canadá	Luz
	1	7	2005	0:10	Baqubah (Iraq)	Irak	Luz
	30	6	2005	23:30	Grapevine	EEUU	Luz
	30	6	2005	22:30	Portage	EEUU	Luz
	30	6	2005	14:00	Jacksonville	EEUU	Luz
	30	6	2005	4:00	Beaverton	EEUU	Luz
	30	6	2005	3:00	Tofield (rural) (Canada)	Canadá	Luz
	30	6	2005	3:00	Abarkooh (Iran)	Irán	Luz
	30	6	2005	1:15	Copenhagen (Denmark)	Denmark	Luz
	30	6	2005	0:30	Moses Lake (near)	EEUU	Luz
	30	6	2005	0:00	Twin Falls	EEUU	Luz
	29	6	2005	23:25	Fort Worth	EEUU	Luz
	29	6	2005	22:40	Zakynthos (Greece)	Grecia	Luz
	29	6	2005	22:25	Ogden	EEUU	Luz
	29	6	2005	22:15	Harbor Springs	EEUU	Luz
	29	6	2005	21:46	San Jose	EEUU	Luz
	28	6	2005	22:00	Angola	EEUU	Luz
	28	6	2005	3:30	Mississauga (Canada)	Canadá	Luz
	26	6	2005	12:02	Fuengirola (Spain)	España	Luz
	26	6	2005	10:00	Silverlake (Los Angeles)	EEUU	Luz
	25	6	2005	23:00	Ottawa	EEUU	Luz
	25	6	2005	0:00	McKinney	EEUU	Luz
	24	6	2005	19:00	Fort Pierce	EEUU	Luz
	23	6	2005	16:00	Bathurst (Canada)	Canadá	Luz
	23	6	2005	4:04	Italy	EEUU	Luz
	23	6	2005	0:25	Auburn	EEUU	Luz
	22	6	2005	23:30	Encinitas	EEUU	Luz
	22	6	2005	22:30	Woburn	EEUU	Luz
	22	6	2005	22:30	Baker City	EEUU	Luz
	20	6	2005	21:50	Gulf Shores	EEUU	Luz
	19	6	2005	19:00	Westfield	EEUU	Luz
	18	6	2005	22:55	Edinburgh	EEUU	Luz
	17	6	2005	4:40	Goodrich	EEUU	Luz
	16	6	2005	23:00	Betetourt County	EEUU	Luz
	16	6	2005	22:30	New Brighton	EEUU	Luz
	16	6	2005	0:55	Liverpool (UK/England)	Reino Unido	Luz
	15	6	2005	23:50	Deltona	EEUU	Luz
	15	6	2005	23:30	Chanhassen	EEUU	Luz
	15	6	2005	23:00	Durham	EEUU	Luz
	15	6	2005	22:30	Louisville	EEUU	Luz
	15	6	2005	22:17	Candler	EEUU	Luz
	15	6	2005	21:27	Phoenix	EEUU	Luz
	15	6	2005	21:00	Lagrange	EEUU	Luz
	15	6	2005	4:00	Pendleton	EEUU	Luz
	15	6	2005	0:00	Simsbury	EEUU	Luz
	14	6	2005	22:45	Phoenix	EEUU	Luz
	14	6	2005	3:00	Riverside	EEUU	Luz
	14	6	2005	2:17	Good Spirit Lake (Canada)	Canadá	Luz
	13	6	2005	0:00	Church Hill	EEUU	Luz
	11	6	2005	23:30	Gresham	EEUU	Luz
	11	6	2005	18:00	Batemans Bay (NSW, Australia)	Australia	Luz
	11	6	2005	0:30	Rockford	EEUU	Luz
	11	6	2005	0:00	Buffalo	EEUU	Luz
	9	6	2005	22:50	Torrington	EEUU	Luz
	9	6	2005	21:47	London (northwest) (UK/England)	Reino Unido	Luz
	8	6	2005	22:00	Phoenix	EEUU	Luz
	8	6	2005	21:20	Phoenix	EEUU	Luz
	8	6	2005	10:40	Hopewell Junction	EEUU	Luz
	8	6	2005	10:25	Wayland	EEUU	Luz
	7	6	2005	21:30	Mauston	EEUU	Luz
	6	6	2005	2:00	Mishawaka	EEUU	Luz
	5	6	2005	21:00	Lancaster	EEUU	Luz
	5	6	2005	1:30	Royal	EEUU	Luz
	4	6	2005	22:15	Trout Lake	EEUU	Luz
	4	6	2005	19:40	New York City (Brooklyn)	EEUU	Luz
	4	6	2005	2:00	Abilene	EEUU	Luz
	1	6	2005	20:50	Phoenix	EEUU	Luz
	1	6	2005	16:00	Hopkinsville	EEUU	Luz
	1	6	2005	No especificado	Brazil (SP)	Brasil	Luz
	31	5	2005	22:30	Harwood Heights	EEUU	Luz
	31	5	2005	2:00	Lake Leelanau	EEUU	Luz
	31	5	2005	2:00	Myrtle Beach	EEUU	Luz
	31	5	2005	2:00	Ben Wheeler	EEUU	Luz
	30	5	2005	22:00	Weymouth Dorset (UK/England)	Reino Unido	Luz
	30	5	2005	2:36	Anaheim Hills	EEUU	Luz
	28	5	2005	22:45	Bishop/Mammoth Lakes	EEUU	Luz
	28	5	2005	21:30	Eagle Butte	EEUU	Luz
	28	5	2005	0:00	Corydon	EEUU	Luz
	26	5	2005	22:00	Fort Wayne	EEUU	Luz
	25	5	2005	20:00	Drachten (Netherlands)	Países Bajos	Luz
	25	5	2005	No especificado	Hellier	EEUU	Luz
	24	5	2005	0:00	Zagreb (Croatia)	Croacia	Luz
	24	5	2005	20:00	Sullivans Island	EEUU	Luz
	24	5	2005	19:20	Puyallup	EEUU	Luz
	23	5	2005	23:00	Otis (over the ocean)	EEUU	Luz
	23	5	2005	22:00	Orchard Lake	EEUU	Luz
	23	5	2005	19:00	Pomona	EEUU	Luz
	23	5	2005	12:00	Orange Beach	EEUU	Luz
	22	5	2005	22:00	Washington, D.C.	EEUU	Luz
	22	5	2005	21:45	Santa Ana	EEUU	Luz
	21	5	2005	23:30	Port Hueneme	EEUU	Luz
	21	5	2005	22:10	Arlington	EEUU	Luz
	21	5	2005	22:00	Warm Springs	EEUU	Luz
	20	5	2005	21:20	Plains	EEUU	Luz
	20	5	2005	20:00	Honolulu	EEUU	Luz
	20	5	2005	0:30	Cut Bank	EEUU	Luz
	18	5	2005	22:00	Phoenix	EEUU	Luz
	18	5	2005	21:29	Denver	EEUU	Luz
	18	5	2005	20:00	Holloman AFB	EEUU	Luz
	17	5	2005	22:30	Abilene	EEUU	Luz
	16	5	2005	10:38	Montague	EEUU	Luz
	15	5	2005	21:40	DeBary (central FL)	EEUU	Luz
	15	5	2005	21:30	Orlando	EEUU	Luz
	15	5	2005	20:55	Las Vegas	EEUU	Luz
	15	5	2005	13:00	Hounslow (Middlesex) (UK/England)	Reino Unido	Luz
	15	5	2005	5:00	Troy	EEUU	Luz
	11	5	2005	21:30	Falkirk (UK/Scotland)	Reino Unido	Luz
	10	5	2005	14:15	Willmington	EEUU	Luz
	9	5	2005	23:00	Chandler	EEUU	Luz
	9	5	2005	21:23	Dublin (Republic of Ireland)	Irlanda	Luz
	8	5	2005	20:00	Vermillion Parish	EEUU	Luz
	7	5	2005	22:00	Sedona/Verde Valley	EEUU	Luz
	7	5	2005	21:55	Warminster	EEUU	Luz
	7	5	2005	21:15	Sedona/Verde Valley	EEUU	Luz
	7	5	2005	21:00	Mexico City (D.F.) (Mexico)	México	Luz
	6	5	2005	21:00	Sedona	EEUU	Luz
	5	5	2005	22:00	Margate	EEUU	Luz
	5	5	2005	15:00	Burnsville	EEUU	Luz
	4	5	2005	21:35	Beckville	EEUU	Luz
	2	5	2005	21:45	Big Lake	EEUU	Luz
	2	5	2005	21:00	Clovis	EEUU	Luz
	2	5	2005	21:00	Clovis	EEUU	Luz
	1	5	2005	3:00	Wayland	EEUU	Luz
	1	5	2005	1:00	Portland	EEUU	Luz
	1	5	2005	0:45	Portland	EEUU	Luz
	30	4	2005	5:00	Hayden	EEUU	Luz
	29	4	2005	23:30	Playa Del Carmen (Mexico)	México	Luz
	29	4	2005	21:35	Olathe	EEUU	Luz
	29	4	2005	21:06	Tampa	EEUU	Luz
	29	4	2005	21:05	Tampa	EEUU	Luz
	29	4	2005	21:00	Lake City	EEUU	Luz
	29	4	2005	21:00	Cary	EEUU	Luz
	29	4	2005	21:00	Palmetto	EEUU	Luz
	29	4	2005	21:00	Truckee	EEUU	Luz
	29	4	2005	20:55	Wellington	EEUU	Luz
	29	4	2005	20:55	Jacksonville	EEUU	Luz
	29	4	2005	20:55	Charleston	EEUU	Luz
	29	4	2005	20:00	Miami	EEUU	Luz
	28	4	2005	21:05	Barnsley (UK/England)	Reino Unido	Luz
	28	4	2005	21:00	Cuernavaca (Mexico)	México	Luz
	28	4	2005	5:00	Holualoa	EEUU	Luz
	26	4	2005	21:45	Troutdale	EEUU	Luz
	26	4	2005	21:00	Deer Isle	EEUU	Luz
	25	4	2005	22:30	Rose City	EEUU	Luz
	25	4	2005	3:00	Laconia	EEUU	Luz
	23	4	2005	23:00	Peachtree City	EEUU	Luz
	23	4	2005	22:00	Homosassa	EEUU	Luz
	22	4	2005	21:27	Hitchcock	EEUU	Luz
	21	4	2005	22:05	Flint	EEUU	Luz
	21	4	2005	4:50	Sunnyvale	EEUU	Luz
	20	4	2005	21:00	Los Angeles	EEUU	Luz
	19	4	2005	21:00	Wilmington	EEUU	Luz
	19	4	2005	1:00	Berkshire County (UK/England)	Reino Unido	Luz
	18	4	2005	22:45	Shreveport	EEUU	Luz
	18	4	2005	22:00	Chaska	EEUU	Luz
	17	4	2005	21:05	Sonora	EEUU	Luz
	16	4	2005	22:00	Lake Placid	EEUU	Luz
	16	4	2005	20:30	Sharpsville	EEUU	Luz
	16	4	2005	17:00	Mendon	EEUU	Luz
	15	4	2005	20:00	Irving	EEUU	Luz
	15	4	2005	19:00	South Point	EEUU	Luz
	14	4	2005	23:49	Phoenix	EEUU	Luz
	14	4	2005	21:30	Beaver Dam	EEUU	Luz
	14	4	2005	20:30	Waterford	EEUU	Luz
	13	4	2005	21:45	Greendale (sw suburb of Milwaukee)	EEUU	Luz
	13	4	2005	21:30	Katy	EEUU	Luz
	13	4	2005	21:30	Bentonville	EEUU	Luz
	13	4	2005	13:00	Las Vegas (near)	EEUU	Luz
	12	4	2005	23:35	Malaga (Spain)	España	Luz
	12	4	2005	22:00	Lake Forest	EEUU	Luz
	11	4	2005	22:00	Northborough	EEUU	Luz
	11	4	2005	22:00	Pompano Beach	EEUU	Luz
	11	4	2005	6:30	Vancouver (Canada)	Canadá	Luz
	9	4	2005	22:50	Wasilla	EEUU	Luz
	9	4	2005	21:40	Amesbury	EEUU	Luz
	6	4	2005	21:30	Reno	EEUU	Luz
	4	4	2005	4:00	Nashville	EEUU	Luz
	2	4	2005	15:30	Lee's Summit	EEUU	Luz
	1	4	2005	21:45	Townsville (Australia)	Australia	Luz
	1	4	2005	21:00	Lake Las Vegas Henderson	EEUU	Luz
	1	4	2005	3:00	Flagstaff	EEUU	Luz
	1	4	2005	2:45	Gravenhurst (Canada)	Canadá	Luz
	31	3	2005	23:02	Cleves	EEUU	Luz
	31	3	2005	5:45	Simi Valley	EEUU	Luz
	30	3	2005	7:30	Bellows Falls	EEUU	Luz
	29	3	2005	23:00	Nassau (Long Island)	EEUU	Luz
	29	3	2005	17:30	Sharourah (500 km north of) (Empty Quarter) (Saudi Arabia)	Saudi Arabia	Luz
	27	3	2005	23:05	Cedar Falls	EEUU	Luz
	27	3	2005	22:15	Brampton (Canada)	Canadá	Luz
	26	3	2005	20:00	Tampa	EEUU	Luz
	25	3	2005	23:30	Las Vegas (east of)	EEUU	Luz
	25	3	2005	10:11	Spruce Pine	EEUU	Luz
	25	3	2005	7:30	Plover	EEUU	Luz
	23	3	2005	19:35	Tehachapi	EEUU	Luz
	22	3	2005	22:45	Brooklyn (Lake Columbia area)	EEUU	Luz
	22	3	2005	18:50	Brick/Lakewood/Toms River	EEUU	Luz
	22	3	2005	0:15	Tucson	EEUU	Luz
	21	3	2005	21:00	Felsted, Gt Dunmow (Essex) (UK/England)	Reino Unido	Luz
	21	3	2005	20:35	Elwood (in and near)	EEUU	Luz
	21	3	2005	20:20	Chillicothe	EEUU	Luz
	21	3	2005	19:20	Charlotte	EEUU	Luz
	21	3	2005	1:20	Palmerston North	New Zealand	Luz
	20	3	2005	23:30	Tuscola	EEUU	Luz
	20	3	2005	22:00	Tuscola	EEUU	Luz
	20	3	2005	21:11	Pembroke Pines	EEUU	Luz
	20	3	2005	8:30	Hedgesville	EEUU	Luz
	20	3	2005	3:30	Phoenix	EEUU	Luz
	17	3	2005	21:00	Chillicothe	EEUU	Luz
	17	3	2005	20:30	Naples	EEUU	Luz
	17	3	2005	14:30	Souderton	EEUU	Luz
	16	3	2005	22:32	Port Royal	EEUU	Luz
	16	3	2005	20:00	East Hampton	EEUU	Luz
	16	3	2005	18:36	Auburn/Lewiston	EEUU	Luz
	15	3	2005	21:50	Grantville	EEUU	Luz
	15	3	2005	1:00	Sherrodsville	EEUU	Luz
	15	3	2005	1:00	Mayfield	EEUU	Luz
	15	3	2005	0:00	Kennebec	EEUU	Luz
	14	3	2005	23:50	Liberty	EEUU	Luz
	14	3	2005	22:30	Miami	EEUU	Luz
	14	3	2005	20:00	Coquitlam (Canada)	Canadá	Luz
	14	3	2005	10:00	Matawan	EEUU	Luz
	13	3	2005	1:00	Metairie	EEUU	Luz
	13	3	2005	0:05	Lacey	EEUU	Luz
	12	3	2005	19:45	Joyce	EEUU	Luz
	11	3	2005	21:00	Haslach (Austria)	Austria	Luz
	11	3	2005	20:55	Nanaimo (Canada)	Canadá	Luz
	11	3	2005	20:00	Headland	EEUU	Luz
	11	3	2005	0:35	Daly City	EEUU	Luz
	10	3	2005	20:05	Emmett	EEUU	Luz
	10	3	2005	19:00	Portland	EEUU	Luz
	10	3	2005	15:00	Delray Beach	EEUU	Luz
	9	3	2005	19:23	Coal Hill	EEUU	Luz
	9	3	2005	5:40	Camp Hill	EEUU	Luz
	8	3	2005	23:30	Brisbane (bay area) (QLD, Australia)	Australia	Luz
	8	3	2005	19:30	Grants Pass	EEUU	Luz
	8	3	2005	19:30	Claflin	EEUU	Luz
	8	3	2005	19:00	Seattle	EEUU	Luz
	7	3	2005	22:30	Victoria (Canada)	Canadá	Luz
	7	3	2005	20:00	San Antonio	EEUU	Luz
	7	3	2005	18:15	Galesburg	EEUU	Luz
	6	3	2005	21:00	Dunnville, Ontario (Canada)	Canadá	Luz
	5	3	2005	20:00	Gold Coast (QLD, Australia)	Australia	Luz
	4	3	2005	22:30	Albion	EEUU	Luz
	4	3	2005	21:19	Halifax (Canada)	Canadá	Luz
	4	3	2005	20:45	Fairbanks	EEUU	Luz
	3	3	2005	22:10	Phoenix	EEUU	Luz
	3	3	2005	22:00	Campinas/Sao Paulo (Brazil)	Brasil	Luz
	3	3	2005	20:30	Phoenix	EEUU	Luz
	3	3	2005	16:57	Murray (near)	EEUU	Luz
	2	3	2005	5:20	Oaklawn - Hickory Hills	EEUU	Luz
	1	3	2005	20:05	Sumner	EEUU	Luz
	1	3	2005	17:50	DeWitt	EEUU	Luz
	27	2	2005	20:30	Seattle	EEUU	Luz
	27	2	2005	17:30	Palmdale	EEUU	Luz
	25	2	2005	5:47	Rapid City	EEUU	Luz
	25	2	2005	2:00	Seeley Lake	EEUU	Luz
	24	2	2005	20:40	Tacoma	EEUU	Luz
	24	2	2005	19:20	Coal Hill	EEUU	Luz
	24	2	2005	19:20	Coal Hill	EEUU	Luz
	24	2	2005	19:20	Coal Hill	EEUU	Luz
	23	2	2005	22:00	Shoreline	EEUU	Luz
	23	2	2005	14:00	Casper	EEUU	Luz
	22	2	2005	23:45	Palo Alto	EEUU	Luz
	22	2	2005	23:30	Raynham	EEUU	Luz
	22	2	2005	18:00	Dallas-Frisco (between, enroute)	EEUU	Luz
	21	2	2005	20:15	North Richland Hills	EEUU	Luz
	21	2	2005	19:07	New Bern	EEUU	Luz
	21	2	2005	18:00	Phoenix	EEUU	Luz
	20	2	2005	23:30	Daejon (South Korea)	Corea del Sur	Luz
	20	2	2005	22:00	Cincinnati	EEUU	Luz
	20	2	2005	19:20	Fairfax	EEUU	Luz
	19	2	2005	22:45	Kissimmee	EEUU	Luz
	19	2	2005	19:15	Dhaka (Bangladesh)	Bangladesh	Luz
	19	2	2005	2:00	Cleburne	EEUU	Luz
	18	2	2005	18:55	Batavia (near)	EEUU	Luz
	17	2	2005	20:30	Mt. Gilead	EEUU	Luz
	17	2	2005	16:30	Mukwonago	EEUU	Luz
	16	2	2005	20:00	Lakin	EEUU	Luz
	15	2	2005	23:15	New Hope	EEUU	Luz
	15	2	2005	22:50	Belfast (Northern Ireland)	Northern Ireland	Luz
	15	2	2005	20:45	Harrisburg	EEUU	Luz
	14	2	2005	21:30	Moses Lake	EEUU	Luz
	14	2	2005	19:00	Rockport	EEUU	Luz
	14	2	2005	1:15	Baltimore	EEUU	Luz
	12	2	2005	22:00	Matauri Bay (New Zealand)	New Zealand	Luz
	12	2	2005	18:55	Almont	EEUU	Luz
	12	2	2005	18:00	Santa Maria	EEUU	Luz
	12	2	2005	2:30	Seldon	EEUU	Luz
	10	2	2005	22:35	UK/England	Reino Unido	Luz
	10	2	2005	19:50	New York City	EEUU	Luz
	9	2	2005	2:00	Portland	EEUU	Luz
	6	2	2005	23:57	Napa	EEUU	Luz
	6	2	2005	1:08	Middletown	EEUU	Luz
	5	2	2005	21:15	Whitehorse (Canada)	Canadá	Luz
	5	2	2005	17:30	Honoluu	EEUU	Luz
	5	2	2005	5:10	Fort Smith	EEUU	Luz
	4	2	2005	20:00	Benson	EEUU	Luz
	4	2	2005	19:54	Riverdale	EEUU	Luz
	3	2	2005	19:30	Tucson	EEUU	Luz
	3	2	2005	18:00	Sheffield (UK/England)	Reino Unido	Luz
	2	2	2005	20:00	New Hartford	EEUU	Luz
	2	2	2005	19:15	Tulsa	EEUU	Luz
	2	2	2005	19:00	Beacon	EEUU	Luz
	1	2	2005	21:10	Laguna Niguel	EEUU	Luz
	1	2	2005	20:30	Scituate	EEUU	Luz
	1	2	2005	8:15	NJ/Toronto (between) (Canada)	Canadá	Luz
	31	1	2005	22:45	Puyallup	EEUU	Luz
	30	1	2005	20:15	Morgan Hill (12 mi. north of on 101)	EEUU	Luz
	28	1	2005	21:50	Mesa	EEUU	Luz
	28	1	2005	21:00	Mesa	EEUU	Luz
	28	1	2005	19:30	Durban (South Africa)	Sudáfrica	Luz
	28	1	2005	7:45	Victoria (Canada)	Canadá	Luz
	27	1	2005	19:15	Phoenix	EEUU	Luz
	27	1	2005	19:00	Abingdon	EEUU	Luz
	27	1	2005	5:20	Miami	EEUU	Luz
	26	1	2005	15:10	Piedmont	EEUU	Luz
	25	1	2005	21:50	Anchorage	EEUU	Luz
	25	1	2005	21:45	Wellington (New Zealand)	New Zealand	Luz
	25	1	2005	6:32	New Carrollton	EEUU	Luz
	25	1	2005	0:00	Fountain Inn	EEUU	Luz
	24	1	2005	22:50	San Antonio	EEUU	Luz
	24	1	2005	22:45	Wimberley	EEUU	Luz
	24	1	2005	17:45	Arden	EEUU	Luz
	24	1	2005	16:15	Tulsa	EEUU	Luz
	22	1	2005	19:00	Olympia	EEUU	Luz
	20	1	2005	23:45	Asheville	EEUU	Luz
	20	1	2005	6:00	Bruce	EEUU	Luz
	20	1	2005	1:15	Brooksville	EEUU	Luz
	19	1	2005	19:00	Lewes	EEUU	Luz
	19	1	2005	0:45	Melbourne (Australia)	Australia	Luz
	17	1	2005	23:05	San Diego	EEUU	Luz
	17	1	2005	18:39	Olathe	EEUU	Luz
	16	1	2005	1:00	San Antonio	EEUU	Luz
	15	1	2005	23:00	Caboolture (Australia)	Australia	Luz
	14	1	2005	23:00	Bangalore (India)	India	Luz
	14	1	2005	18:15	Peru (near)	EEUU	Luz
	13	1	2005	23:30	Bullet County (I-65)	EEUU	Luz
	13	1	2005	23:00	Carlsbad	EEUU	Luz
	13	1	2005	21:20	Downers Grove	EEUU	Luz
	13	1	2005	18:05	Stevens Point	EEUU	Luz
	12	1	2005	22:15	Chico	EEUU	Luz
	11	1	2005	22:00	Arbuckle/College City (between)	EEUU	Luz
	11	1	2005	18:00	Lincoln City	EEUU	Luz
	10	1	2005	22:00	La Jolla	EEUU	Luz
	10	1	2005	21:30	Marathon	EEUU	Luz
	10	1	2005	18:00	Lincoln City	EEUU	Luz
	10	1	2005	6:30	Shavat (Uzbekistan)	Uzbekistan	Luz
	10	1	2005	1:22	Herzliya (Israel)	Israel	Luz
	8	1	2005	20:10	Castro Valley	EEUU	Luz
	8	1	2005	6:30	Chicago	EEUU	Luz
	5	1	2005	23:30	Buffalo	EEUU	Luz
	4	1	2005	20:05	Kidderminster (UK/England)	Reino Unido	Luz
	4	1	2005	19:10	Castro Valley	EEUU	Luz
	4	1	2005	17:45	Calabasas	EEUU	Luz
	3	1	2005	19:20	Charlotte	EEUU	Luz
	3	1	2005	0:35	Alpine	EEUU	Luz
	2	1	2005	17:18	Seattle	EEUU	Luz
	2	1	2005	6:30	Fortuna	EEUU	Luz
	2	1	2005	3:40	Seattle	EEUU	Luz
	2	1	2005	0:45	Brentwood	EEUU	Luz
	1	1	2005	21:00	Columbus	EEUU	Luz
	1	1	2005	17:25	Route 202	EEUU	Luz
	1	1	2005	0:15	Fullerton	EEUU	Luz
	31	12	2004	23:55	San Diego	EEUU	Luz
	31	12	2004	6:25	Sumter	EEUU	Luz
	30	12	2004	20:00	Anchorage	EEUU	Luz
	30	12	2004	6:15	Quebec (Canada)	Canadá	Luz
	29	12	2004	21:10	Gainesville	EEUU	Luz
	28	12	2004	6:30	Terre Haute	EEUU	Luz
	26	12	2004	23:10	Tobyhanna	EEUU	Luz
	26	12	2004	22:30	Thong Nai Pan (Koh Phan Gan)(Thailand)	Thailand	Luz
	26	12	2004	20:00	Green Lake	EEUU	Luz
	25	12	2004	18:35	Garden City	EEUU	Luz
	25	12	2004	6:20	Baker	EEUU	Luz
	24	12	2004	22:00	Madera	EEUU	Luz
	24	12	2004	19:35	Peshastin	EEUU	Luz
	23	12	2004	18:30	Reynoldsburg (east of)	EEUU	Luz
	23	12	2004	4:20	Malvern	EEUU	Luz
	19	12	2004	18:00	Brighton (UK/England)	Reino Unido	Luz
	19	12	2004	17:00	Tecumseh	EEUU	Luz
	18	12	2004	19:05	Guarda la Vaca (Cuba)	Cuba	Luz
	18	12	2004	0:00	San Francisco	EEUU	Luz
	17	12	2004	0:30	East Islip	EEUU	Luz
	16	12	2004	18:05	Farmers	EEUU	Luz
	16	12	2004	0:15	Veedersburg	EEUU	Luz
	15	12	2004	4:35	Long Beach	EEUU	Luz
	14	12	2004	6:30	Phoenix	EEUU	Luz
	14	12	2004	5:15	Brooklyn	EEUU	Luz
	14	12	2004	4:30	Tremont	EEUU	Luz
	13	12	2004	22:30	Trio	EEUU	Luz
	13	12	2004	20:35	Exeter	EEUU	Luz
	13	12	2004	18:20	Myrtle Beach	EEUU	Luz
	12	12	2004	22:46	La Junta	EEUU	Luz
	12	12	2004	22:00	Nashville	EEUU	Luz
	12	12	2004	16:15	Sutton cum Lound (UK/England)	Reino Unido	Luz
	11	12	2004	21:50	Fort Worth	EEUU	Luz
	11	12	2004	19:55	Manassas	EEUU	Luz
	11	12	2004	14:30	Monmouth Beach	EEUU	Luz
	10	12	2004	4:45	Los Angeles	EEUU	Luz
	9	12	2004	19:45	Lindsborg to Lyons	EEUU	Luz
	9	12	2004	7:30	Nason	EEUU	Luz
	9	12	2004	1:46	Mariposa	EEUU	Luz
	8	12	2004	19:30	Surfside Beach	EEUU	Luz
	8	12	2004	18:45	Peebles	EEUU	Luz
	8	12	2004	6:30	Goldbar	EEUU	Luz
	8	12	2004	5:20	Lithonia	EEUU	Luz
	7	12	2004	21:00	Johnson City	EEUU	Luz
	7	12	2004	18:30	Salters	EEUU	Luz
	7	12	2004	16:30	Denton	EEUU	Luz
	6	12	2004	21:00	Oakwood	EEUU	Luz
	6	12	2004	20:00	Elyria	EEUU	Luz
	5	12	2004	20:30	Orlando	EEUU	Luz
	5	12	2004	7:00	East Stroudsburg	EEUU	Luz
	4	12	2004	23:30	Sutherland	EEUU	Luz
	4	12	2004	23:00	Geelong (Australia)	Australia	Luz
	4	12	2004	22:13	Elmhurst	EEUU	Luz
	4	12	2004	21:00	Tipton	EEUU	Luz
	4	12	2004	11:40	Santa Monica	EEUU	Luz
	4	12	2004	0:45	Pittsburgh	EEUU	Luz
